movieId,title,genres,director,casts
110730,Transcendence (2014),Drama|Sci-Fi|IMAX,Wally Pfister,Johnny Depp| Rebecca Hall| Paul Bettany| Cillian Murphy
110746,Hatchet III (2013),Comedy|Horror,BJ McDonnell,Danielle Harris| Kane Hodder| Zach Galligan| Caroline Williams
110771,Other Woman, The (2014),Comedy|Romance,Nick Cassavetes,Cameron Diaz| Leslie Mann| Nikolaj Coster-Waldau| Don Johnson
110773,Haunted House 2, A (2014),Comedy|Horror,Michael Tiddes,Marlon Wayans| Jaime Pressly| Essence Atkins| Gabriel Iglesias
110781,Mulan II (2004),Action|Animation|Children|Comedy|Musical,Darrell Rooney| Lynne Southerland,Ming-Na Wen| BD Wong| Mark Moseley| Lucy Liu
110826,Brick Mansions (2014),Action|Crime|Drama,Camille Delamarre,Paul Walker| David Belle| RZA| Goûchy Boy
110882,Locke (2013),Drama,Steven Knight,Tom Hardy| Olivia Colman| Ruth Wilson| Andrew Scott
111113,Neighbors (2014),Comedy,Nicholas Stoller,Seth Rogen| Rose Byrne| Elise Vargas| Zoey Vargas
111146,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy,Richard Rich,Ben Diskin| Kate Higgins| Debi Derryberry| Marieve Herington
111320,Mom's Night Out (2014),Comedy,Andrew Erwin| Jon Erwin,Sarah Drew| Sean Astin| Patricia Heaton| Trace Adkins
111360,Lucy (2014),Action|Sci-Fi,Luc Besson,Scarlett Johansson| Morgan Freeman| Choi Min-sik| Amr Waked
111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,Bryan Singer,Hugh Jackman| James McAvoy| Michael Fassbender| Jennifer Lawrence
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,Gareth Edwards,Aaron Taylor-Johnson| CJ Adams| Ken Watanabe| Bryan Cranston
111375,Walk of Shame (2014),Comedy,Steven Brill,Elizabeth Banks| James Marsden| Gillian Jacobs| Sarah Wright
111384,Blue Ruin (2013),Thriller,Jeremy Saulnier,Macon Blair| Ydaiber Orozco| Ronald Sarcos| Dani Santiago
111443,Chef (2014),Comedy,Jon Favreau,Jon Favreau| John Leguizamo| Bobby Cannavale| Emjay Anthony
111551,Afflicted (2013),Horror|Sci-Fi|Thriller,Derek Lee| Clif Prowse,Derek Lee| Clif Prowse| Michael Gill| Baya Rehaz
111617,Blended (2014),Comedy,Frank Coraci,Adam Sandler| Drew Barrymore| Kevin Nealon| Terry Crews
111622,Begin Again (2013),Comedy|Romance,John Carney,James Corden| Keira Knightley| Mark Ruffalo| Hailee Steinfeld
111659,Maleficent (2014),Action|Adventure|Children|IMAX,Robert Stromberg,Angelina Jolie| Elle Fanning| Sharlto Copley| Lesley Manville
111663,Zombeavers (2014),Action|Comedy|Horror,Jordan Rubin,Rachel Melvin| Cortney Palm| Lexi Atkins| Hutch Dano
111680,At Middleton (2013),Comedy|Romance,Adam Rodgers,Andy Garcia| Vera Farmiga| Taissa Farmiga| Spencer Rocco Lofranco
111732,Dance of Reality, The (Danza de la realidad, La) (2013),Drama|Fantasy,Alejandro Jodorowsky,Brontis Jodorowsky| Pamela Flores| Jeremias Herskovits| Alejandro Jodorowsky
111743,A Million Ways to Die in the West (2014),Comedy|Western,Seth MacFarlane,Seth MacFarlane| Charlize Theron| Amanda Seyfried| Liam Neeson
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,Doug Liman,Tom Cruise| Emily Blunt| Brendan Gleeson| Bill Paxton
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,Christopher McQuarrie,Tom Cruise| Jeremy Renner| Simon Pegg| Rebecca Ferguson
111785,Midnight Chronicles (2009),Action|Adventure|Fantasy,Christian T. Petersen,Charles Hubbell| Matt Amendt| Steve Sweere| Dawn Brodey
111795,Million Dollar Arm (2014),Comedy|Drama,Craig Gillespie,Jon Hamm| Pitobash| Suraj Sharma| Madhur Mittal
111800,G.B.F. (2013),Comedy,Darren Stein,Michael J
111817,Jimi: All Is by My Side (2013),Drama,John Ridley,André 3000| Hayley Atwell| Imogen Poots| Ruth Negga
111844,Bad Asses (Bad Ass 2) (2014),Action|Drama,Craig Moss,Danny Trejo| Danny Glover| Jeremy Ray Valdez| Federico Berte
111913,Lilting (2014),Drama,Hong Khaou,Ben Whishaw| Pei-Pei Cheng| Andrew Leung| Morven Christie
111921,The Fault in Our Stars (2014),Drama|Romance,Josh Boone,Shailene Woodley| Ansel Elgort| Nat Wolff| Laura Dern
112006,Tangled Ever After (2012),Action|Animation|Children,Nathan Greno| Byron Howard,Mandy Moore| Zachary Levi| Alan Dale| Paul F
112070,Maps to the Stars (2014),Drama,David Cronenberg,Julianne Moore| Mia Wasikowska| John Cusack| Evan Bird
112138,22 Jump Street (2014),Action|Comedy|Crime,Phil Lord| Christopher Miller,Jonah Hill| Channing Tatum| Peter Stormare| Wyatt Russell
112171,Equalizer, The (2014),Action|Crime|Thriller,Antoine Fuqua,Denzel Washington| Marton Csokas| Chloë Grace Moretz| David Harbour
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,Dean DeBlois,Jay Baruchel| Cate Blanchett| Gerard Butler| Craig Ferguson
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,Alejandro G. Iñárritu,Michael Keaton| Emma Stone| Kenny Chin| Jamahl Garrison-Lowe
112290,Boyhood (2014),Drama,Richard Linklater,Ellar Coltrane| Patricia Arquette| Elijah Smith| Lorelei Linklater
112303,Think Like a Man Too (2014),Comedy|Romance,Tim Story,Adam Brody| Michael Ealy| Jerry Ferrara| Meagan Good
112316,Jersey Boys (2014),Drama|Musical,Clint Eastwood,Vincent Piazza| John Lloyd Young| Steve Schirripa| Christopher Walken
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action|Sci-Fi,Rod Hardy,David Hasselhoff| Lisa Rinna| Sandra Hess| Neil Roberts
112334,Internet's Own Boy: The Story of Aaron Swartz, The (2014),Documentary,Brian Knappenberger,Tim Berners-Lee| Cindy Cohn| Gabriella Coleman| Cory Doctorow
112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi,Michael Bay,Mark Wahlberg| Stanley Tucci| Kelsey Grammer| Nicola Peltz Beckham
112421,Frank (2014),Comedy|Drama|Mystery,Lenny Abrahamson,Domhnall Gleeson| Moira Brooker| Paul Butterworth| Phil Kingston
112450,They Came Together (2014),Comedy|Romance,David Wain,Paul Rudd| Amy Poehler| Bill Hader| Ellie Kemper
112454,Honey (Miele) (2013),Drama,Valeria Golino,Jasmine Trinca| Carlo Cecchi| Libero De Rienzo| Vinicio Marchioni
112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy,Bobs Gannaway,Dane Cook| Ed Harris| Julie Bowen| Curtis Armstrong
112497,Tammy (2014),Comedy,Ben Falcone,Melissa McCarthy| Susan Sarandon| Kathy Bates| Allison Janney
112512,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery,Keiichi Hara,Kumiko Asô| Chris Ayres| Greg Ayres| Clint Bickham
112515,Babadook, The (2014),Drama|Horror|Thriller,Jennifer Kent,Essie Davis| Noah Wiseman| Hayley McElhinney| Daniel Henshall
112552,Whiplash (2014),Drama,Damien Chazelle,Miles Teller| J
112556,Gone Girl (2014),Drama|Thriller,David Fincher,Ben Affleck| Rosamund Pike| Neil Patrick Harris| Tyler Perry
112580,Angriest Man in Brooklyn, The (2014),Comedy|Drama,Phil Alden Robinson,Robin Williams| Mila Kunis| Peter Dinklage| Melissa Leo
112623,Dawn of the Planet of the Apes (2014),Sci-Fi,Matt Reeves,Andy Serkis| Jason Clarke| Gary Oldman| Keri Russell
112727,Deliver Us from Evil (2014),Crime|Horror|Thriller,Scott Derrickson,Eric Bana| Edgar Ramírez| Olivia Munn| Chris Coy
112749,And So It Goes (2014),Comedy|Drama|Romance,Rob Reiner,Michael Douglas| Diane Keaton| Sterling Jerins| Annie Parisse
112788,Sex Tape (2014),Comedy,Jake Kasdan,Cameron Diaz| Jason Segel| Rob Corddry| Ellie Kemper
112804,I Origins (2014),Drama|Sci-Fi,Mike Cahill,Michael Pitt| Steven Yeun| Astrid Bergès-Frisbey| Brit Marling
112818,Purge: Anarchy, The (2014),Action|Horror|Thriller,James DeMonaco,Frank Grillo| Carmen Ejogo| Zach Gilford| Kiele Sanchez
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,James Gunn,Chris Pratt| Zoe Saldana| Dave Bautista| Vin Diesel
112868,Signal, The (2014),Sci-Fi|Thriller,William Eubank,Patrick Davidson| Brenton Thwaites| Olivia Cooke| Beau Knapp
112897,The Expendables 3 (2014),Action|Adventure,Patrick Hughes,Sylvester Stallone| Jason Statham| Harrison Ford| Arnold Schwarzenegger
112911,Hercules (2014),Action|Adventure,Brett Ratner,Dwayne Johnson| Ian McShane| John Hurt| Rufus Sewell
112940,A Most Wanted Man (2014),Thriller,Anton Corbijn,Grigoriy Dobrygin| Philip Seymour Hoffman| Homayoun Ershadi| Mehdi Dehbi
113159,Life After Beth (2014),Comedy|Horror|Romance,Jeff Baena,Aubrey Plaza| Dane DeHaan| John C
113186,Felony (2013),Thriller,Matthew Saville,Jai Courtney| Joel Edgerton| Mark Simpson| Paul Caesar
113207,Get on Up (2014),Drama|Musical,Tate Taylor,Chadwick Boseman| Nelsan Ellis| Dan Aykroyd| Viola Davis
113225,Magic in the Moonlight (2014),Comedy|Drama|Romance,Woody Allen,Colin Firth| Antonia Clarke| Natasha Andrews| Valérie Beaulieu
113252,Housebound (2014),Comedy|Horror|Thriller,Gerard Johnstone,Morgana O'Reilly| Rima Te Wiata| Glen-Paul Waru| Ross Harper
113275,The Hundred-Foot Journey (2014),Comedy|Drama,Lasse Hallström,Helen Mirren| Om Puri| Manish Dayal| Charlotte Le Bon
113278,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller,Jay Oliva| Ethan Spaulding,Kevin Conroy| Neal McDonough| Hynden Walch| Matthew Gray Gubler
113280,White Frog (2012),Drama,Quentin Lee,Booboo Stewart| Harry Shum Jr
113313,Den, The (2013),Horror|Thriller,Zachary Donohue,Melanie Papalia| David Schlachtenhaufen| Adam Shapiro| Anna Margaret Hollyman
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi,Lana Wachowski| Lilly Wachowski,Mila Kunis| Channing Tatum| Sean Bean| Eddie Redmayne
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,Jonathan Liebesman,Megan Fox| Will Arnett| William Fichtner| Alan Ritchson
113350,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi,Richie Mehta,John Paul Ruttan| Rufus Sewell| Gillian Anderson| Kiara Glasco
113374,Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997),Animation|Comedy,Sylvain Chomet,James Pidgeon| Michoue Sylvain| Andrea Usher-Jones
113378,Giver, The (2014),Drama|Sci-Fi,Phillip Noyce,Jeff Bridges| Meryl Streep| Brenton Thwaites| Alexander Skarsgård
113394,Pretty One, The (2013),Comedy|Drama,Jenée LaMarque,Zoe Kazan| Jake Johnson| John Carroll Lynch| Frankie Shaw
113416,Revenge of the Green Dragons (2014),Action|Crime|Drama,Andrew Lau| Andrew Loo,Justin Chon| Kevin Wu| Harry Shum Jr
113453,Let's Be Cops (2014),Comedy|Crime,Luke Greenfield,Jake Johnson| Damon Wayans Jr
113532,Inbetweeners 2, The (2014),Comedy,Damon Beesley| Iain Morris,Simon Bird| James Buckley| Blake Harrison| Joe Thomas
113565,Sacrament, The (2013),Horror|Thriller,Ti West,Joe Swanberg| AJ Bowen| Kentucker Audley| Gene Jones
113573,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller,Frank Miller| Robert Rodriguez,Mickey Rourke| Jessica Alba| Josh Brolin| Joseph Gordon-Levitt
113604,If I Stay (2014),Drama,R.J. Cutler,Chloë Grace Moretz| Mireille Enos| Jamie Blackley| Joshua Leonard
113705,Two Days, One Night (Deux jours, une nuit) (2014),Drama,Jean-Pierre Dardenne| Luc Dardenne,Marion Cotillard| Fabrizio Rongione| Catherine Salée| Baptiste Sornin
113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,James Ward Byrkit,Emily Baldoni| Maury Sterling| Nicholas Brendon| Lorene Scafaria
113780,As Above, So Below (2014),Horror|Thriller,John Erick Dowdle,Perdita Weeks| Ben Feldman| Edwin Hodge| François Civil
113829,One I Love, The (2014),Comedy|Drama|Romance,Charlie McDowell,Mark Duplass| Elisabeth Moss| Ted Danson| Kiana Cason
113849,Headshot (2011),Crime|Drama|Thriller,Pen-Ek Ratanaruang,Nopachai Chaiyanam| Sirin Horwang| Chanokporn Sayoungkul| Apisit Opasaimlikit
113862,Guest, The (2014),Thriller,Adam Wingard,Dan Stevens| Maika Monroe| Brendan Meyer| Sheila Kelley
114028,Pride (2014),Comedy|Drama,Matthew Warchus,Ben Schnetzer| Abram Rooney| Jim McManus| George MacKay
114044,Honeymoon (2014),Horror,Leigh Janiak,Rose Leslie| Harry Treadaway| Ben Huber| Hanna Brown
114060,The Drop (2014),Crime|Drama|Thriller,Michaël R. Roskam,Tom Hardy| Noomi Rapace| James Gandolfini| Matthias Schoenaerts
114066,20,000 Days on Earth (2014),Documentary|Drama|Musical,Iain Forsyth| Jane Pollard,Nick Cave| Susie Bick| Darian Leader| Warren Ellis
114074,The Skeleton Twins (2014),Drama,Craig Johnson,Bill Hader| Kristen Wiig| Luke Wilson| Ty Burrell
114126,Beautiful Losers (2008),Documentary,Aaron Rose| Joshua Leonard,Julian Bennett Holmes| Thomas Campbell| Shepard Fairey| Jo Jackson
114180,Maze Runner, The (2014),Action|Mystery|Sci-Fi,Wes Ball,Dylan O'Brien| Aml Ameen| Ki Hong Lee| Blake Cooper
114184,Camp X-Ray (2014),Drama,Peter Sattler,Nawal Bengholam| Payman Maadi| Lane Garrison| Joseph Julian Soria
114246,Walk Among the Tombstones, A (2014),Action|Crime|Mystery|Thriller,Scott Frank,Liam Neeson| Maurice Compte| Patrick McDade| Luciano Acuna Jr
114265,Laggies (2014),Comedy|Romance,Lynn Shelton,Rocki DuCharme| Sara Lynne Wright| Larissa Schmitz| Phillip Abraham
114335,La cravate (1957),(no genres listed),Saul Gilbert| Alejandro Jodorowsky| Ruth Michelly,Denise Brossot| Rolande Polya| Alejandro Jodorowsky| Saul Gilbert
114396,Cesar Chavez (2014),Drama,Diego Luna,Kerry Ardra| Maynor Alvarado| Yancey Arias| Wes Bentley
114494,Who Am I (Kein System Ist Sicher) (2014),Thriller,Baran bo Odar,Tom Schilling| Elyas M'Barek| Wotan Wilke Möhring| Antoine Monot Jr
114554,Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013),Animation|Drama|Fantasy,Isao Takahata,Aki Asakura| Kengo Kôra| Takeo Chii| Nobuko Miyamoto
114601,This Is Where I Leave You (2014),Comedy|Drama,Shawn Levy,Jason Bateman| Tina Fey| Jane Fonda| Adam Driver
114627,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy,Mamoru Oshii,Mako Hyôdô| Jinpachi Nezu| Keiichi Noda
114662,American Sniper (2014),Action|War,Clint Eastwood,Bradley Cooper| Kyle Gallner| Cole Konis| Ben Reed
114670,Tusk (2014),Comedy|Drama|Horror,Kevin Smith,Michael Parks| Justin Long| Genesis Rodriguez| Haley Joel Osment
114678,Hector and the Search for Happiness (2014),Adventure|Comedy|Drama,Peter Chelsom,Simon Pegg| Rosamund Pike| Tracy-Ann Oberman| Jean Reno
114707,Horns (2014),Horror|Mystery,Alexandre Aja,Daniel Radcliffe| Max Minghella| Joe Anderson| Juno Temple
114713,Annabelle (2014),Horror,John R. Leonetti,Annabelle Wallis| Ward Horton| Tony Amendola| Alfre Woodard
114762,Two Night Stand (2014),Comedy|Romance,Max Nichols,Lio Tipton| Miles Teller| Jessica Szohr| Kid Cudi
114795,Dracula Untold (2014),Action|Drama|Fantasy,Gary Shore,Luke Evans| Sarah Gadon| Dominic Cooper| Art Parkinson
114818,Stretch (2014),Action|Comedy|Crime,Joe Carnahan,Patrick Wilson| Ed Helms| James Badge Dale| Brooklyn Decker
114847,Autómata (Automata) (2014),Sci-Fi|Thriller,Gabe Ibáñez,Antonio Banderas| Dylan McDermott| Melanie Griffith| Birgitte Hjort Sørensen
114925,Captive, The (2014),Crime|Drama|Thriller,Atom Egoyan,Kevin Durand| Alexia Fast| Mireille Enos| Rosario Dawson
114935,Predestination (2014),Action|Mystery|Sci-Fi|Thriller,Michael Spierig| Peter Spierig,Ethan Hawke| Sarah Snook| Christopher Kirby| Christopher Sommers
115065,Justin and the Knights of Valour (2013),Adventure|Animation,Manuel Sicilia,Freddie Highmore| Antonio Banderas| James Cosmo| Charles Dance
115111,Ward 13 (2003),Action|Animation|Comedy|Horror,Peter Cornwell,Brett Archer| Ren Klyce
115122,What We Do in the Shadows (2014),Comedy|Horror,Jemaine Clement| Taika Waititi,Jemaine Clement| Taika Waititi| Jonny Brugh| Cori Gonzalez-Macuer
115149,John Wick (2014),Action|Thriller,Chad Stahelski| David Leitch,Keanu Reeves| Michael Nyqvist| Alfie Allen| Willem Dafoe
115151,Plastic (2014),Action|Crime,Julian Gilbey,Ed Speleers| Will Poulter| Alfie Allen| Sebastian De Souza
115170,Judge, The (2014),Drama,David Dobkin,Robert Downey Jr
115203,Culture High, The (2014),Documentary,Brett Harvey,Joe Rogan| Snoop Dogg| Ronald Reagan| Graham Hancock
115210,Fury (2014),Action|Drama|War,David Ayer,Brad Pitt| Shia LaBeouf| Logan Lerman| Michael Peña
115216,Salvation, The (2014),Drama|Western,Kristian Levring,Mads Mikkelsen| Eva Green| Jeffrey Dean Morgan| Eric Cantona
115231,St. Vincent (2014),Comedy,Theodore Melfi,Bill Murray| Melissa McCarthy| Naomi Watts| Chris O'Dowd
115502,Rewrite, The (2014),Comedy|Romance,Marc Lawrence,Hugh Grant| Whit Baldwin| Vanessa Wasche| Enid Graham
115569,Nightcrawler (2014),Crime|Drama|Thriller,Dan Gilroy,Jake Gyllenhaal| Michael Papajohn| Marco Rodríguez| Bill Paxton
115617,Big Hero 6 (2014),Action|Animation|Comedy,Don Hall| Chris Williams,Scott Adsit| Ryan Potter| Daniel Henney| T
115664,The Book of Life (2014),Adventure|Animation|Romance,Jorge R. Gutiérrez,Diego Luna| Zoe Saldana| Channing Tatum| Ron Perlman
115667,Love, Rosie (2014),Comedy|Romance,Christian Ditter,Lily Collins| Sam Claflin| Christian Cooke| Jaime Winstone
115680,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller,Bradley King,Danielle Panabaker| Matt O'Leary| George Finn| John Rhys-Davies
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller,Alex Garland,Domhnall Gleeson| Alicia Vikander| Oscar Isaac| Sonoya Mizuno
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Action|Adventure,Cheh Chang,Kuan Tai Chen| Feng Lu| Phillip Chung-Fung Kwok| Meng Lo
115819,Mr Hublot (2013),Animation|Comedy,,
115828,Copenhagen (2014),Adventure|Drama|Romance,Mark Raso,Gethin Anthony| Frederikke Dahl Hansen| Sebastian Armesto| Olivia Grant
115877,Simpsons: The Longest Daycare, The (2012),Animation|Comedy,,
115969,Generation War (2013),Drama|War,,
116044,Christmas in Connecticut (1992),Comedy|Romance,Arnold Schwarzenegger,Dyan Cannon| Kris Kristofferson| Tony Curtis| Richard Roundtree
116138,Leviathan (2014),Drama,Andrey Zvyagintsev,Aleksey Serebryakov| Elena Lyadova| Vladimir Vdovichenkov| Roman Madyanov
116169,Reign of Assassins (2010),Action,Chao-Bin Su| John Woo,Michelle Yeoh| Jung Woo-sung| Xueqi Wang| Barbie Hsu
116207,Zulu (2013),Crime|Drama|Thriller,Jérôme Salle,Orlando Bloom| Forest Whitaker| Conrad Kemp| Inge Beckmann
116411,Tangerines (2013),Drama,Zaza Urushadze,Lembit Ulfsak| Giorgi Nakashidze| Misha Meskhi| Elmo Nüganen
116413,Life Partners (2014),Comedy|Romance,Susanna Fogel,Leighton Meester| Gillian Jacobs| Gabourey Sidibe| Beth Dover
116419,Drive Hard (2014),Action|Comedy|Crime,Brian Trenchard-Smith,John Cusack| Thomas Jane| Zoe Ventoura| Christopher Morris
116505,New Kids Nitro (2011),Action|Comedy,Steffen Haars| Flip Van der Kuil,Huub Smit| Tim Haars| Wesley van Gaalen| Steffen Haars
116529,Stalingrad (2013),Action|Drama|War|IMAX,Fedor Bondarchuk,Mariya Smolnikova| Yanina Studilina| Pyotr Fyodorov| Thomas Kretschmann
116668,Dead Snow 2: Red vs. Dead (2014) ,Action|Comedy|Horror,Tommy Wirkola,Geir Vegar Hoel| Ørjan Gamst| Martin Starr| Jocelyn DeBoer
116718,Volga - Volga (1938),Comedy|Musical,Grigoriy Aleksandrov,Igor Ilyinsky| Vladimir Volodin| Pavel Olenev| Sergei Antimonov
116724,You Are the Apple of My Eye (2011),Comedy|Drama|Romance,Giddens Ko,Kai Ko| Michelle Chen| Shao-Wen Hao| Owodog
116738,DeadHeads (2011),Adventure|Comedy|Horror,Brett Pierce| Drew T. Pierce,Michael McKiddy| Ross Kidder| Markus Taylor| Sebastian Galasso
116797,The Imitation Game (2014),Drama|Thriller|War,Morten Tyldum,Benedict Cumberbatch| Keira Knightley| Matthew Goode| Rory Kinnear
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,Paul Thomas Anderson,Joanna Newsom| Katherine Waterston| Joaquin Phoenix| Jordan Christian Hearn
116817,Rudderless (2014),Comedy|Drama,William H. Macy,Miles Heizer| Aly Lovelace| Billy Crudup| Casey Twenter
116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,Francis Lawrence,Jennifer Lawrence| Josh Hutcherson| Liam Hemsworth| Woody Harrelson
116849,Sex Ed (2014),Comedy|Romance,Isaac Feder,Haley Joel Osment| Lorenza Izzo| Kevin Balmore| Retta
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama,Ridley Scott,Christian Bale| Joel Edgerton| John Turturro| Aaron Paul
116897,Wild Tales (2014),Comedy|Drama|Thriller,Damián Szifron,Darío Grandinetti| María Marull| Mónica Villa| Diego Starosta
116941,Jetsons: The Movie (1990),Animation|Children|Comedy|Musical|Sci-Fi,Joseph Barbera| William Hanna| Iwao Takamoto,George O'Hanlon| Mel Blanc| Penny Singleton| Tiffany
116963,Ski School (1991),Comedy,Damian Lee,Dean Cameron| Tom Bresnahan| Patrick Labyorteaux| Mark Thomas Miller
116977,Dumb and Dumber To (2014),Comedy,Bobby Farrelly| Peter Farrelly,Jim Carrey| Jeff Daniels| Rob Riggle| Laurie Holden
116985,The Longest Week (2014),Comedy|Drama,Peter Glanz,Jason Bateman| Tony Roberts| Laura Clery| William Abadie
117107,Miss Meadows (2014),Drama,Karen Leigh Hopkins,Katie Holmes| James Badge Dale| Callan Mulvey| Jean Smart
117109,Too Many Cooks (2014),Comedy,Casper Kelly,Ken DeLozier| Tara Ochs| Katelyn Nacon| Justin Scott
117133,Painted Skin (2008),Action|Drama|Thriller,Gordon Chan| Andy Wing-Keung Chin| Danny Ko,Donnie Yen| Xun Zhou| Kun Chen| Wei Zhao
117176,The Theory of Everything (2014),Drama|Romance,James Marsh,Eddie Redmayne| Felicity Jones| Tom Prior| Sophie Perry
